build_id,tier,axis,item,marker_hint,centre_x_cm,centre_y_cm,long_axis_bearing_deg,long_cm,short_cm,height_cm,n_bricks,robot_start_x_cm,robot_start_y_cm,robot_start_bearing_deg,goal_x_cm,goal_y_cm,solve_rate,tried,valid_1push,valid_first_push,n_contacts_reachable,n_contacts_cutoff,n_contacts_collision,angle_convention,tag_convention
med_005,med,1push,brick,wall_10,39.1,43.8,2.3,19.5,5.5,10.0,2,11.9,16.0,0.0,26.4,69.9,0.0517,116,6,38,25,6,29,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_005,med,1push,brick,wall_11,13.9,52.2,71.5,19.5,5.5,10.0,2,11.9,16.0,0.0,26.4,69.9,0.0517,116,6,38,25,6,29,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_005,med,1push,block,obj_4,24.4,38.9,83.4,12.0,7.5,5.0,2,11.9,16.0,0.0,26.4,69.9,0.0517,116,6,38,25,6,29,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_006,med,1push,brick,wall_10,39.1,32.5,4.8,19.5,5.5,10.0,3,25.6,14.2,0.0,42.2,49.4,0.0645,62,4,45,15,10,35,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_006,med,1push,brick,wall_11,13.6,45.4,79.7,19.5,5.5,10.0,3,25.6,14.2,0.0,42.2,49.4,0.0645,62,4,45,15,10,35,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_006,med,1push,brick,wall_12,13.6,20.8,104.7,19.5,5.5,10.0,3,25.6,14.2,0.0,42.2,49.4,0.0645,62,4,45,15,10,35,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_006,med,1push,block,obj_1,21.9,34.8,105.8,15.0,7.0,4.0,3,25.6,14.2,0.0,42.2,49.4,0.0645,62,4,45,15,10,35,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_007,med,1push,brick,wall_10,39.2,31.8,0.2,19.5,5.5,10.0,3,29.5,17.3,0.0,33.0,70.8,0.0625,32,2,6,8,8,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_007,med,1push,brick,wall_11,14.4,41.4,71.3,19.5,5.5,10.0,3,29.5,17.3,0.0,33.0,70.8,0.0625,32,2,6,8,8,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_007,med,1push,brick,wall_12,14.4,19.6,109.0,19.5,5.5,10.0,3,29.5,17.3,0.0,33.0,70.8,0.0625,32,2,6,8,8,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_007,med,1push,block,obj_4,21.2,30.2,86.9,12.0,7.5,5.0,3,29.5,17.3,0.0,33.0,70.8,0.0625,32,2,6,8,8,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_008,med,1push,brick,wall_10,10.1,32.3,168.8,19.5,5.5,10.0,2,35.0,15.8,0.0,15.1,64.6,0.05,20,1,6,8,21,31,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_008,med,1push,brick,wall_11,34.8,43.6,106.1,19.5,5.5,10.0,2,35.0,15.8,0.0,15.1,64.6,0.05,20,1,6,8,21,31,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_008,med,1push,block,obj_1,23.4,37.0,138.1,15.0,7.0,4.0,2,35.0,15.8,0.0,15.1,64.6,0.05,20,1,6,8,21,31,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_009,med,1push,brick,wall_10,39.0,42.8,174.6,19.5,5.5,10.0,2,10.7,7.4,0.0,42.4,70.7,0.0519,135,7,50,28,10,22,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_009,med,1push,brick,wall_11,13.3,53.9,72.7,19.5,5.5,10.0,2,10.7,7.4,0.0,42.4,70.7,0.0519,135,7,50,28,10,22,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_009,med,1push,block,obj_4,23.7,38.4,84.2,12.0,7.5,5.0,2,10.7,7.4,0.0,42.4,70.7,0.0519,135,7,50,28,10,22,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_010,med,1push,brick,wall_10,39.1,31.2,176.4,19.5,5.5,10.0,3,24.6,12.2,0.0,19.3,57.4,0.0667,75,5,22,15,13,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_010,med,1push,brick,wall_11,13.5,42.2,74.3,19.5,5.5,10.0,3,24.6,12.2,0.0,19.3,57.4,0.0667,75,5,22,15,13,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_010,med,1push,brick,wall_12,13.5,21.3,86.8,19.5,5.5,10.0,3,24.6,12.2,0.0,19.3,57.4,0.0667,75,5,22,15,13,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_010,med,1push,block,obj_1,21.8,27.3,85.6,15.0,7.0,4.0,3,24.6,12.2,0.0,19.3,57.4,0.0667,75,5,22,15,13,32,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_011,med,1push,brick,wall_10,39.2,32.3,1.9,19.5,5.5,10.0,3,35.4,16.7,0.0,24.4,48.3,0.075,40,3,18,7,9,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_011,med,1push,brick,wall_11,14.0,45.0,73.3,19.5,5.5,10.0,3,35.4,16.7,0.0,24.4,48.3,0.075,40,3,18,7,9,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_011,med,1push,brick,wall_12,14.0,22.1,92.8,19.5,5.5,10.0,3,35.4,16.7,0.0,24.4,48.3,0.075,40,3,18,7,9,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_011,med,1push,block,obj_4,20.9,31.2,90.5,12.0,7.5,5.0,3,35.4,16.7,0.0,24.4,48.3,0.075,40,3,18,7,9,44,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_012,med,1push,brick,wall_10,10.9,40.1,33.8,19.5,5.5,10.0,2,19.7,12.9,0.0,26.8,68.8,0.05,120,6,38,26,6,28,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_012,med,1push,brick,wall_11,37.5,36.1,44.3,19.5,5.5,10.0,2,19.7,12.9,0.0,26.8,68.8,0.05,120,6,38,26,6,28,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_012,med,1push,block,obj_1,21.0,32.1,70.9,15.0,7.0,4.0,2,19.7,12.9,0.0,26.8,68.8,0.05,120,6,38,26,6,28,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_013,med,1push,brick,wall_10,38.9,45.9,10.8,19.5,5.5,10.0,2,20.0,26.4,0.0,26.6,62.3,0.0526,114,6,36,26,8,26,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_013,med,1push,brick,wall_11,13.6,56.3,76.3,19.5,5.5,10.0,2,20.0,26.4,0.0,26.6,62.3,0.0526,114,6,36,26,8,26,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_013,med,1push,block,obj_4,18.1,42.7,46.9,12.0,7.5,5.0,2,20.0,26.4,0.0,26.6,62.3,0.0526,114,6,36,26,8,26,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_014,med,1push,brick,wall_10,38.9,40.9,170.7,19.5,5.5,10.0,3,22.0,8.1,0.0,26.9,58.4,0.0741,27,2,8,7,11,42,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_014,med,1push,brick,wall_11,14.0,52.6,87.8,19.5,5.5,10.0,3,22.0,8.1,0.0,26.9,58.4,0.0741,27,2,8,7,11,42,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_014,med,1push,brick,wall_12,14.0,29.0,108.1,19.5,5.5,10.0,3,22.0,8.1,0.0,26.9,58.4,0.0741,27,2,8,7,11,42,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_014,med,1push,block,obj_1,21.0,42.0,81.7,15.0,7.0,4.0,3,22.0,8.1,0.0,26.9,58.4,0.0741,27,2,8,7,11,42,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_015,med,1push,brick,wall_10,39.1,34.8,3.1,19.5,5.5,10.0,3,25.5,18.8,0.0,10.9,70.7,0.0877,57,5,17,13,11,36,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_015,med,1push,brick,wall_11,13.6,46.6,71.6,19.5,5.5,10.0,3,25.5,18.8,0.0,10.9,70.7,0.0877,57,5,17,13,11,36,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
med_015,med,1push,brick,wall_12,13.6,23.3,85.0,19.5,5.5,10.0,3,25.5,18.8,0.0,10.9,70.7,0.0877,57,5,17,13,11,36,"long_axis_bearing_deg = bearing of the item's LONG side in world, counter-clockwise from +X, in [0,180). Place by this, not by yaw. yaw_deg is the MuJoCo local-frame rotation and its meaning differs between bricks (long side on local X) and blocks (long side on local Y).","every bar uses the wall_10/wall_11 ArUco mounting; wall_9 is excluded (tag rotated 90 deg, 19.0 cm not 19.5)"
